loan_id,customer_id,loan_type,principal_amount,interest_rate,term_months,monthly_payment,outstanding_balance,application_date,approval_date,disbursement_date,maturity_date,status,collateral_type,credit_score_at_application,debt_to_income_ratio,late_payments_count,days_past_due,created_at
PMLA-L000728-SYN,PMLA-C000697-SYN,PERSONAL,23861.77,4.06,24,1043.95,23861.77,2023-12-03,2023-12-11,2023-12-24,2025-11-30,APPROVED,NONE,663,0.21,0,0,2026-01-10 21:04:43
PMLA-L000729-SYN,PMLA-C000509-SYN,MORTGAGE,280416.97,11.05,240,1226.82,74185.05,2019-05-12,2019-06-07,2019-06-10,2039-02-22,ACTIVE,VEHICLE,825,0.53,3,0,2026-01-10 21:04:43
PMLA-L000730-SYN,PMLA-C000045-SYN,MORTGAGE,289320.58,2.77,240,1265.78,289320.58,2023-09-26,2023-10-25,2023-11-07,2043-07-12,APPROVED,SAVINGS,805,0.33,0,0,2026-01-10 21:04:43
PMLA-L000731-SYN,PMLA-C000335-SYN,MORTGAGE,935557.45,2.91,300,3274.45,935557.45,2018-11-14,2018-12-11,2018-12-25,2043-08-02,APPROVED,VEHICLE,589,0.46,0,0,2026-01-10 21:04:43
PMLA-L000732-SYN,PMLA-C000300-SYN,MORTGAGE,830754.92,3.44,300,2907.64,530823.19,2018-06-04,2018-07-02,2018-07-11,2043-02-21,ACTIVE,SAVINGS,762,0.48,0,0,2026-01-10 21:04:43
PMLA-L000733-SYN,PMLA-C000259-SYN,PERSONAL,10746.95,8.16,60,188.07,7781.04,2021-08-23,2021-08-31,2021-09-09,2026-08-05,ACTIVE,NONE,809,0.44,0,0,2026-01-10 21:04:43
PMLA-L000734-SYN,PMLA-C001073-SYN,MORTGAGE,496667.95,7.86,240,2172.92,232046.58,2022-02-01,2022-02-02,2022-02-09,2041-10-20,ACTIVE,PROPERTY,611,0.33,4,0,2026-01-10 21:04:43
PMLA-L000735-SYN,PMLA-C000842-SYN,MORTGAGE,420529.89,11.31,120,3679.64,420529.89,2019-09-02,2019-09-09,2019-09-11,2029-07-18,APPROVED,PROPERTY,831,0.48,0,0,2026-01-10 21:04:43
PMLA-L000736-SYN,PMLA-C000232-SYN,PERSONAL,24211.63,7.17,36,706.17,24211.63,2018-04-16,,,,REJECTED,NONE,609,0.55,0,0,2026-01-10 21:04:43
PMLA-L000737-SYN,PMLA-C001124-SYN,PERSONAL,8503.7,7.78,24,372.04,8503.7,2019-08-18,2019-09-03,2019-09-17,2021-08-23,APPROVED,NONE,685,0.18,0,0,2026-01-10 21:04:43
PMLA-L000738-SYN,PMLA-C000623-SYN,STUDENT,92672.18,4.09,120,810.88,92672.18,2021-05-05,,,,REJECTED,NONE,688,0.47,0,0,2026-01-10 21:04:43
PMLA-L000739-SYN,PMLA-C000557-SYN,MORTGAGE,1098556.49,3.57,180,6408.25,1098556.49,2021-04-11,,,,REJECTED,VEHICLE,818,0.48,0,0,2026-01-10 21:04:43
PMLA-L000740-SYN,PMLA-C000807-SYN,STUDENT,11531.49,10.89,180,67.27,3461.67,2019-02-28,2019-03-10,2019-03-18,2033-12-21,ACTIVE,NONE,798,0.16,2,0,2026-01-10 21:04:43
PMLA-L000741-SYN,PMLA-C001115-SYN,MORTGAGE,336055.67,5.76,180,1960.32,336055.67,2020-09-01,2020-09-06,2020-09-15,2035-06-20,APPROVED,PROPERTY,789,0.27,0,0,2026-01-10 21:04:43
PMLA-L000742-SYN,PMLA-C000658-SYN,BUSINESS,368796.22,9.2,36,10756.56,368796.22,2022-01-23,2022-02-20,2022-02-23,2025-02-04,APPROVED,PROPERTY,718,0.47,0,0,2026-01-10 21:04:43
PMLA-L000743-SYN,PMLA-C001049-SYN,MORTGAGE,563047.38,8.32,120,4926.66,0,2018-09-03,2018-09-26,2018-09-29,2028-08-04,CLOSED,PROPERTY,680,0.34,0,0,2026-01-10 21:04:43
PMLA-L000744-SYN,PMLA-C000424-SYN,MORTGAGE,650397.23,11.39,360,1896.99,650397.23,2019-01-27,2019-02-04,2019-02-09,2048-08-30,APPROVED,NONE,633,0.25,0,0,2026-01-10 21:04:43
PMLA-L000745-SYN,PMLA-C000320-SYN,LINE_OF_CREDIT,85133.57,7.94,0,0,0,2022-04-16,2022-05-13,2022-05-17,,CLOSED,NONE,680,0.17,0,0,2026-01-10 21:04:43
PMLA-L000746-SYN,PMLA-C000973-SYN,STUDENT,39258.55,7.17,180,229.01,39258.55,2021-09-09,2021-09-22,2021-09-24,2036-07-05,APPROVED,NONE,610,0.36,0,0,2026-01-10 21:04:43
PMLA-L000747-SYN,PMLA-C000517-SYN,MORTGAGE,396027.35,8.55,300,1386.1,396027.35,2019-08-29,2019-09-15,2019-09-21,2044-05-06,WRITTEN_OFF,SAVINGS,600,0.49,0,0,2026-01-10 21:04:43
PMLA-L000748-SYN,PMLA-C000506-SYN,AUTO,75726.27,6.06,84,946.58,75726.27,2020-08-24,2020-08-31,2020-09-05,2027-07-26,APPROVED,NONE,816,0.4,0,0,2026-01-10 21:04:43
PMLA-L000749-SYN,PMLA-C000390-SYN,BUSINESS,323668.65,10.81,84,4045.86,323668.65,2020-04-18,2020-05-08,2020-05-22,2027-04-02,APPROVED,PROPERTY,640,0.35,0,0,2026-01-10 21:04:43
PMLA-L000750-SYN,PMLA-C001050-SYN,AUTO,76489.79,4.14,48,1673.21,53329.46,2020-02-04,2020-03-01,2020-03-07,2024-02-09,ACTIVE,VEHICLE,766,0.43,0,0,2026-01-10 21:04:43
PMLA-L000751-SYN,PMLA-C001035-SYN,AUTO,18972.27,5.49,84,237.15,0,2019-06-07,2019-07-07,2019-07-10,2026-05-31,CLOSED,VEHICLE,731,0.52,0,0,2026-01-10 21:04:43
PMLA-L000752-SYN,PMLA-C000694-SYN,MORTGAGE,1207116.17,11.28,360,3520.76,0,2018-05-31,2018-06-17,2018-07-01,2048-01-11,CLOSED,NONE,849,0.25,0,0,2026-01-10 21:04:43
PMLA-L000753-SYN,PMLA-C000614-SYN,PERSONAL,44868.45,3.47,36,1308.66,0,2022-09-12,2022-09-16,2022-09-17,2025-08-31,CLOSED,NONE,824,0.45,0,0,2026-01-10 21:04:43
PMLA-L000754-SYN,PMLA-C000837-SYN,MORTGAGE,1299650.89,7.72,360,3790.65,278991.93,2023-04-02,2023-04-22,2023-04-28,2052-11-15,ACTIVE,PROPERTY,666,0.4,2,0,2026-01-10 21:04:43
PMLA-L000755-SYN,PMLA-C000624-SYN,BUSINESS,434025.58,4.52,60,7595.45,129496.55,2020-04-15,2020-04-24,2020-04-30,2025-03-29,ACTIVE,VEHICLE,781,0.45,0,0,2026-01-10 21:04:43
PMLA-L000756-SYN,PMLA-C000639-SYN,MORTGAGE,1127072.0,7.58,300,3944.75,1127072.0,2023-03-12,,,,REJECTED,SAVINGS,766,0.36,0,0,2026-01-10 21:04:43
PMLA-L000757-SYN,PMLA-C000660-SYN,AUTO,30717.45,9.23,72,447.96,4883.88,2019-06-23,2019-06-28,2019-07-12,2025-05-27,ACTIVE,SAVINGS,672,0.35,2,0,2026-01-10 21:04:43
PMLA-L000758-SYN,PMLA-C000244-SYN,PERSONAL,27164.52,11.02,48,594.22,15662.17,2021-10-23,2021-11-14,2021-11-16,2025-10-24,ACTIVE,NONE,758,0.31,1,0,2026-01-10 21:04:43
PMLA-L000759-SYN,PMLA-C001290-SYN,MORTGAGE,206702.59,9.59,300,723.46,206702.59,2023-11-05,2023-11-15,2023-11-16,2048-07-06,APPROVED,VEHICLE,809,0.34,0,0,2026-01-10 21:04:43
PMLA-L000760-SYN,PMLA-C001367-SYN,AUTO,78023.34,7.04,84,975.29,78023.34,2022-01-01,2022-01-22,2022-01-24,2028-12-16,APPROVED,NONE,670,0.23,0,0,2026-01-10 21:04:43
PMLA-L000761-SYN,PMLA-C001202-SYN,AUTO,38641.4,6.6,84,483.02,0,2019-04-15,2019-05-09,2019-05-10,2026-04-02,CLOSED,NONE,761,0.32,0,0,2026-01-10 21:04:43
PMLA-L000762-SYN,PMLA-C000798-SYN,PERSONAL,30931.52,11.23,60,541.3,30931.52,2019-01-25,2019-01-26,2019-02-08,2023-12-31,APPROVED,NONE,798,0.29,0,0,2026-01-10 21:04:43
PMLA-L000763-SYN,PMLA-C000191-SYN,PERSONAL,38659.52,6.36,48,845.68,38659.52,2024-06-01,2024-06-30,2024-07-04,2028-06-09,DEFAULTED,NONE,821,0.23,5,18,2026-01-10 21:04:43
PMLA-L000764-SYN,PMLA-C000083-SYN,MORTGAGE,920001.75,8.66,300,3220.01,0,2021-11-26,2021-12-13,2021-12-14,2046-08-04,CLOSED,NONE,767,0.28,0,0,2026-01-10 21:04:43
PMLA-L000765-SYN,PMLA-C000002-SYN,STUDENT,24327.81,10.88,60,425.74,24327.81,2020-10-17,,,,REJECTED,NONE,764,0.47,0,0,2026-01-10 21:04:43
PMLA-L000766-SYN,PMLA-C000611-SYN,PERSONAL,5002.42,9.02,12,437.71,5002.42,2021-03-16,2021-04-11,2021-04-14,2022-04-06,APPROVED,NONE,784,0.48,0,0,2026-01-10 21:04:43
PMLA-L000767-SYN,PMLA-C000558-SYN,AUTO,79729.76,8.15,60,1395.27,42836.8,2022-01-29,2022-02-18,2022-02-27,2027-01-23,ACTIVE,SAVINGS,685,0.49,3,0,2026-01-10 21:04:43
PMLA-L000768-SYN,PMLA-C001123-SYN,AUTO,64549.88,9.55,72,941.35,64549.88,2021-03-15,2021-04-01,2021-04-14,2027-03-01,APPROVED,NONE,714,0.34,0,0,2026-01-10 21:04:43
PMLA-L000769-SYN,PMLA-C000211-SYN,MORTGAGE,1099758.41,7.68,360,3207.63,1099758.41,2021-06-28,2021-07-14,2021-07-26,2051-02-07,APPROVED,NONE,686,0.34,0,0,2026-01-10 21:04:43
PMLA-L000770-SYN,PMLA-C001334-SYN,MORTGAGE,483074.32,7.53,300,1690.76,483074.32,2021-02-16,2021-03-12,2021-03-15,2045-11-01,APPROVED,NONE,648,0.43,0,0,2026-01-10 21:04:43
PMLA-L000771-SYN,PMLA-C001195-SYN,MORTGAGE,537609.38,9.43,300,1881.63,537609.38,2023-02-07,2023-02-09,2023-02-11,2047-10-01,WRITTEN_OFF,SAVINGS,678,0.16,0,0,2026-01-10 21:04:43
PMLA-L000772-SYN,PMLA-C001122-SYN,PERSONAL,41176.17,8.96,12,3602.91,41176.17,2019-01-23,2019-02-19,2019-02-26,2020-02-14,APPROVED,NONE,758,0.2,0,0,2026-01-10 21:04:43
PMLA-L000773-SYN,PMLA-C001176-SYN,LINE_OF_CREDIT,28804.02,4.68,0,0,15337.14,2019-02-22,2019-03-23,2019-03-29,,ACTIVE,NONE,816,0.36,3,0,2026-01-10 21:04:43
PMLA-L000774-SYN,PMLA-C000986-SYN,AUTO,49701.47,10.38,72,724.81,35010.73,2018-09-15,2018-09-21,2018-09-26,2024-08-20,ACTIVE,SAVINGS,771,0.35,1,0,2026-01-10 21:04:43
PMLA-L000775-SYN,PMLA-C000427-SYN,AUTO,20988.61,3.58,84,262.36,13866.81,2022-02-14,2022-03-09,2022-03-18,2029-01-31,ACTIVE,SAVINGS,721,0.16,2,0,2026-01-10 21:04:43
PMLA-L000776-SYN,PMLA-C000437-SYN,MORTGAGE,604850.64,8.72,60,10584.89,604850.64,2020-06-19,2020-06-23,2020-07-02,2025-05-28,APPROVED,PROPERTY,610,0.28,0,0,2026-01-10 21:04:43
PMLA-L000777-SYN,PMLA-C000995-SYN,PERSONAL,38909.36,3.17,48,851.14,27302.04,2019-01-04,2019-01-19,2019-01-29,2022-12-29,ACTIVE,NONE,712,0.48,3,0,2026-01-10 21:04:43
PMLA-L000778-SYN,PMLA-C000408-SYN,LINE_OF_CREDIT,76536.22,7.52,0,0,76536.22,2019-12-12,2020-01-11,2020-01-14,,APPROVED,NONE,797,0.23,0,0,2026-01-10 21:04:43
PMLA-L000779-SYN,PMLA-C001358-SYN,PERSONAL,36909.12,3.37,60,645.91,24662.19,2023-07-31,2023-08-11,2023-08-12,2028-07-15,ACTIVE,NONE,622,0.45,1,0,2026-01-10 21:04:43
PMLA-L000780-SYN,PMLA-C001213-SYN,AUTO,32710.66,7.35,72,477.03,32710.66,2021-08-25,,,,REJECTED,NONE,660,0.48,0,0,2026-01-10 21:04:43
PMLA-L000781-SYN,PMLA-C001060-SYN,AUTO,72972.4,6.06,36,2128.36,72972.4,2020-03-21,2020-03-27,2020-04-05,2023-03-12,APPROVED,VEHICLE,651,0.5,0,0,2026-01-10 21:04:43
PMLA-L000782-SYN,PMLA-C001410-SYN,BUSINESS,320165.15,10.81,84,4002.06,0,2022-11-02,2022-11-08,2022-11-10,2029-10-02,CLOSED,PROPERTY,807,0.48,0,0,2026-01-10 21:04:43
PMLA-L000783-SYN,PMLA-C000086-SYN,MORTGAGE,1166191.53,3.75,360,3401.39,1166191.53,2023-02-08,2023-02-25,2023-03-05,2052-09-20,APPROVED,NONE,746,0.3,0,0,2026-01-10 21:04:43
PMLA-L000784-SYN,PMLA-C000642-SYN,STUDENT,43779.29,6.47,180,255.38,23648.35,2019-09-10,2019-09-27,2019-09-28,2034-07-10,ACTIVE,NONE,698,0.48,0,0,2026-01-10 21:04:43
PMLA-L000785-SYN,PMLA-C000206-SYN,PERSONAL,42203.99,8.19,12,3692.85,42203.99,2023-03-08,2023-04-07,2023-04-12,2024-04-01,APPROVED,NONE,654,0.43,0,0,2026-01-10 21:04:43
PMLA-L000786-SYN,PMLA-C001393-SYN,MORTGAGE,776700.27,5.68,120,6796.13,161384.15,2022-08-11,2022-08-25,2022-09-06,2032-07-03,ACTIVE,PROPERTY,658,0.17,0,0,2026-01-10 21:04:43
PMLA-L000787-SYN,PMLA-C000797-SYN,PERSONAL,42974.96,5.86,12,3760.31,32395.6,2019-03-03,2019-03-20,2019-03-27,2020-03-14,ACTIVE,NONE,724,0.2,2,0,2026-01-10 21:04:43
PMLA-L000788-SYN,PMLA-C000565-SYN,STUDENT,36635.21,8.54,120,320.56,36635.21,2022-06-12,2022-06-13,2022-06-26,2032-04-21,APPROVED,NONE,619,0.2,0,0,2026-01-10 21:04:43
PMLA-L000789-SYN,PMLA-C001251-SYN,AUTO,76917.25,6.67,48,1682.56,76917.25,2018-07-06,2018-07-26,2018-08-02,2022-07-05,APPROVED,VEHICLE,738,0.28,0,0,2026-01-10 21:04:43
PMLA-L000790-SYN,PMLA-C000940-SYN,PERSONAL,21228.84,5.04,48,464.38,0,2021-08-24,2021-09-07,2021-09-10,2025-08-17,CLOSED,NONE,802,0.16,0,0,2026-01-10 21:04:43
PMLA-L000791-SYN,PMLA-C000564-SYN,PERSONAL,45351.07,3.56,24,1984.11,45351.07,2019-09-14,2019-10-13,2019-10-23,2021-10-02,APPROVED,NONE,766,0.34,0,0,2026-01-10 21:04:43
PMLA-L000792-SYN,PMLA-C000295-SYN,STUDENT,46219.4,8.99,180,269.61,46219.4,2021-07-15,2021-08-11,2021-08-16,2036-05-24,APPROVED,NONE,716,0.51,0,0,2026-01-10 21:04:43
PMLA-L000793-SYN,PMLA-C000719-SYN,MORTGAGE,1219478.0,3.73,180,7113.62,1219478.0,2022-11-25,2022-12-14,2022-12-27,2037-09-26,APPROVED,VEHICLE,599,0.43,0,0,2026-01-10 21:04:43
PMLA-L000794-SYN,PMLA-C000593-SYN,MORTGAGE,1188175.55,6.74,180,6931.02,1026926.12,2018-05-28,2018-06-16,2018-06-24,2033-03-29,ACTIVE,SAVINGS,747,0.38,5,0,2026-01-10 21:04:43
PMLA-L000795-SYN,PMLA-C000390-SYN,AUTO,50490.22,4.15,36,1472.63,50490.22,2020-07-14,2020-07-20,2020-07-29,2023-07-05,APPROVED,SAVINGS,741,0.21,0,0,2026-01-10 21:04:43
PMLA-L000796-SYN,PMLA-C000954-SYN,PERSONAL,9947.59,3.36,36,290.14,3822.81,2019-08-04,2019-08-24,2019-09-02,2022-08-08,ACTIVE,NONE,618,0.42,4,0,2026-01-10 21:04:43
PMLA-L000797-SYN,PMLA-C000003-SYN,AUTO,39992.53,6.47,60,699.87,39992.53,2020-05-01,2020-05-07,2020-05-18,2025-04-11,APPROVED,PROPERTY,778,0.19,0,0,2026-01-10 21:04:43
PMLA-L000798-SYN,PMLA-C000987-SYN,PERSONAL,19872.42,2.78,36,579.61,12760.08,2023-02-24,2023-03-18,2023-03-29,2026-03-02,ACTIVE,NONE,727,0.52,5,0,2026-01-10 21:04:43
PMLA-L000799-SYN,PMLA-C000538-SYN,MORTGAGE,575341.63,10.26,60,10068.48,575341.63,2023-07-08,2023-07-30,2023-08-06,2028-07-03,APPROVED,NONE,850,0.32,0,0,2026-01-10 21:04:43
