bureau_row_id,gt_person_id,link_shared_id,bureau_internal_id,bureau_pull_ts,birth_year,sex,home_postal_fsa,home_province,bureau_score,inquiries_12m,inquiries_90d,tradelines_open,tradelines_revolving,tradelines_installment,tradelines_mortgage,credit_utilization_pct,max_utilization_12m_pct,credit_limit_total,balance_total,delinq_30d_12m,delinq_60d_12m,delinq_90d_12m,derogatory_count,bankruptcy_flag,months_since_bankruptcy,consumer_proposal_flag,addresses_count_24m,employers_count_24m,thin_file_flag,created_at,updated_at,source_system
6377,7059,,6b04618e82c8c0f7,2025-07-12 09:41:33,1948,F,L6M,MB,564,3,0,5,4,2,0,16.47,59.05,300000.0,44418.27,0,1,0,0,False,,False,5,2,False,2025-06-24,2025-07-14,bureau_v1
6378,5881,,47360c924d642dc2,2025-04-03 11:17:06,1986,M,R7K,NT,629,2,0,0,0,0,0,55.39,55.39,12963.57,8637.24,1,0,0,0,False,,False,0,0,True,2025-03-05,2025-04-07,bureau_v1
6379,3101,bbd79b0caf0358dd,3876911520fb780e,2025-06-27 16:39:17,1955,F,A2L,BC,534,2,1,4,5,1,0,0.0,0.0,16974.9,9633.33,0,0,0,0,False,,False,0,1,False,2025-06-19,2025-06-29,bureau_v1
6380,8834,acad872f4efb77b0,7fd34598bee9e9a2,2025-02-12 18:15:53,1964,M,R8V,NB,734,1,0,3,3,1,0,41.57,70.87,23520.42,6158.35,0,0,0,0,False,,False,2,0,False,2025-01-20,2025-02-13,bureau_v1
6381,6327,e5dee69ceda28e06,79ef0923b4ca28a9,2025-07-01 09:34:42,1974,M,T4E,NS,750,3,0,8,3,2,4,70.88,70.88,44441.93,11551.3,1,0,0,0,False,,False,0,2,False,2025-06-15,2025-07-01,bureau_v1
6382,5717,e89037c9a92f2c0b,256f92767176f5e3,2025-01-25 19:32:47,1974,F,E0T,QC,758,5,3,8,5,3,1,46.93,46.93,5867.28,8469.15,0,0,0,0,False,,False,2,3,False,2025-01-21,2025-01-27,bureau_v1
6383,8026,eae2cea9e2ae71d3,82ac1d3966d6cefb,2025-03-11 11:22:58,1981,M,N2T,NT,633,3,2,0,2,1,0,25.16,128.48,30930.41,25052.08,0,0,0,0,False,,False,0,2,True,2025-03-09,2025-03-12,bureau_v1
6384,8244,,f05f0a58e202fabe,2025-03-10 14:24:40,2002,F,R6S,ON,607,4,0,2,1,2,0,51.0,93.8,12732.71,4768.66,0,0,0,0,False,,False,2,0,False,2025-03-08,2025-03-13,bureau_v1
6385,1433,1a99227ed2a12267,e310ed2bb2fd9c0a,2025-08-05 11:00:54,1976,F,P9H,QC,623,1,0,3,2,1,0,74.77,91.36,234216.53,7948.6,0,0,0,0,False,,False,0,1,False,2025-07-13,2025-08-09,bureau_v1
6386,2612,34bcd21aecd73ac0,1ca73fc810a5d90e,2025-07-01 15:40:38,2000,M,J6K,YT,640,1,0,6,3,2,2,41.14,58.21,22335.78,9423.81,0,0,1,0,False,,False,0,1,False,2025-06-03,2025-07-06,bureau_v1
6387,2411,1b97eac43f86e20a,09ae48dc93cd61b7,2025-07-10 17:02:29,1964,M,P6Y,QC,825,1,0,4,3,2,0,45.78,45.78,9483.32,21899.68,0,0,0,0,False,,False,2,0,False,2025-07-08,2025-07-11,bureau_v1
6388,7757,,c8b427485d8e0c8d,2025-05-10 11:33:19,1977,F,Y8Y,QC,651,0,0,6,5,3,0,0.0,57.61,18304.16,22562.24,1,0,0,0,False,,False,0,0,False,2025-04-29,2025-05-10,bureau_v1
6389,7940,,3d6a159fa8ab1e30,2025-05-07 19:06:10,1959,F,G4P,NU,761,0,0,4,1,1,2,41.82,87.44,54442.6,73459.47,1,0,0,0,False,,False,1,0,False,2025-05-02,2025-05-08,bureau_v1
6390,5630,,a144c7f4661c7199,2025-02-02 14:50:25,1996,F,R4G,NU,734,0,0,0,0,1,0,88.19,88.19,8009.27,19131.29,0,0,0,1,False,,False,3,0,True,2025-01-14,2025-02-03,bureau_v1
6391,516,b9ddfbc682848c39,2ee16bb6268d06df,2025-05-07 16:16:47,1945,F,B5P,NB,645,1,0,4,3,0,2,60.79,78.69,11121.84,9886.22,1,0,0,0,False,,False,2,1,False,2025-04-08,2025-05-10,bureau_v1
6392,2410,,8e2c54d46d528126,2025-06-30 16:19:07,1955,M,K7A,NU,798,2,1,2,3,0,0,31.31,85.15,17953.2,98580.15,1,0,0,0,False,,False,4,2,False,2025-06-13,2025-07-04,bureau_v1
6393,5640,418741043cf330e6,39f951152ec177a9,2025-03-05 17:46:36,1960,M,V4A,PE,851,1,0,4,2,3,1,59.08,78.34,22321.16,14512.42,1,1,0,0,False,,False,1,0,False,2025-02-20,2025-03-09,bureau_v1
6394,8229,,f011e1652d00d8c6,2025-03-05 16:08:26,1980,F,A9C,NS,782,0,0,5,2,1,2,51.21,51.21,3521.45,22347.43,0,1,0,0,False,,False,2,0,True,2025-02-26,2025-03-05,bureau_v1
6395,5665,,5f1c5a82f9016335,2025-02-17 14:41:13,1987,F,G1L,BC,724,4,1,9,4,4,2,55.43,61.33,42275.19,19504.17,1,0,0,0,False,,False,1,1,False,2025-02-09,2025-02-20,bureau_v1
6396,4723,2bc947df37dda943,7982a5f0acb31cb2,2025-03-09 18:19:29,1959,F,R6N,BC,747,1,1,8,3,3,2,77.31,77.31,94851.27,6689.49,0,0,0,0,False,,False,1,4,False,2025-02-23,2025-03-15,bureau_v1
6397,6040,c8bd7135f351e137,7f35012b79d39d51,2025-03-02 15:13:22,1981,F,R2X,NS,751,4,0,2,0,3,2,24.87,96.09,9642.98,22390.76,0,0,0,0,False,,False,1,0,False,2025-03-01,2025-03-04,bureau_v1
6398,18,459741cb99a3c715,ed8ffd41a5011e6d,2025-03-29 09:23:11,1984,M,J9T,NS,529,0,0,5,4,1,0,65.13,65.13,8842.03,36912.27,0,0,0,0,False,,False,0,1,False,2025-03-12,2025-04-04,bureau_v1
6399,7483,,2a5c25d4f0a3b712,2025-04-27 16:56:42,1952,F,X0J,NL,796,0,0,4,2,5,0,35.52,110.08,115548.25,9352.44,0,1,0,0,False,,False,1,1,False,2025-04-17,2025-05-03,bureau_v1
6400,4980,,af7e0f815075446f,2025-04-13 09:10:37,1982,M,G3A,ON,630,3,1,4,3,2,0,51.48,93.79,31681.8,9426.85,3,0,1,0,False,,False,0,0,False,2025-04-05,2025-04-17,bureau_v1
6401,204,a4be33c648d34874,8a24e1c866d695f5,2025-06-25 15:49:52,1971,F,E3C,NT,692,1,0,7,4,5,0,71.38,131.55,21398.55,4904.0,1,0,0,1,False,,False,2,2,False,2025-06-21,2025-06-28,bureau_v1
6402,4252,af486a1988d78925,402d037326792e66,2025-07-30 10:20:33,1991,X,M0B,NS,729,1,1,3,1,3,0,17.17,90.93,24168.12,1237.25,0,0,0,1,False,,False,0,1,False,2025-07-10,2025-07-30,bureau_v1
6403,8772,85d3d2db12423b18,b62cb087812e5c6c,2025-03-05 14:02:16,1987,M,V2J,NB,867,1,1,0,2,0,0,79.76,79.76,19428.65,4050.7,0,0,0,0,False,,False,0,0,True,2025-02-25,2025-03-07,bureau_v1
6404,4737,6d71337b1e1928cd,0259f65824420af6,2025-01-27 15:39:04,1954,M,Y0T,MB,672,2,0,7,4,2,1,9.54,43.7,35256.16,47454.25,0,0,0,0,False,,False,0,0,False,2025-01-17,2025-01-27,bureau_v1
6405,1898,237d4e67b208d288,4169a7f494e63307,2025-01-20 14:54:50,1979,F,R8N,NT,488,1,0,3,3,1,1,69.36,96.61,112255.06,28111.99,1,0,0,0,False,,False,1,3,False,2024-12-26,2025-01-26,bureau_v1
6406,886,71b2242ff80e12fb,551aa4de61800db8,2025-06-10 19:00:51,1992,F,Y9T,NL,601,3,2,6,4,3,0,47.56,66.22,46510.24,5244.77,2,1,0,0,False,,False,0,1,False,2025-06-03,2025-06-16,bureau_v1
6407,5781,,bbc4c796b7818c50,2025-07-12 10:33:45,1975,M,M2K,PE,647,0,0,11,9,3,0,64.3,90.51,35161.81,10288.2,1,1,0,0,False,,False,0,4,False,2025-06-21,2025-07-16,bureau_v1
6408,6058,4b37657cdb476965,9a33a0156ba5c94f,2025-07-20 14:39:01,1956,M,P8L,NU,765,2,0,12,3,6,3,37.31,37.31,11227.52,14696.89,3,1,0,0,False,,False,1,0,False,2025-07-03,2025-07-22,bureau_v1
6409,6467,,f1516a89865c5e58,2025-02-05 18:10:16,1987,F,E1J,SK,682,1,1,0,1,1,0,85.07,85.07,32997.11,4513.54,1,0,0,0,False,,False,1,2,True,2025-01-24,2025-02-05,bureau_v1
6410,2245,745adccc39e20edd,39f5addc36e45b8f,2025-05-31 10:10:01,1990,M,V2S,ON,624,2,0,11,8,2,3,9.02,95.05,45268.67,12655.36,1,0,2,0,False,,False,2,0,False,2025-05-26,2025-05-31,bureau_v1
6411,6182,0a7e620536cc3681,59a580d9222b193f,2025-05-18 15:41:54,1976,F,T4J,BC,661,0,0,3,0,1,3,36.74,53.25,2358.09,29174.52,1,0,2,0,False,,False,0,0,True,2025-04-22,2025-05-21,bureau_v1
6412,7577,,922d76c29a025962,2025-07-25 16:11:38,2002,M,J6S,QC,697,0,0,6,7,1,1,50.11,112.86,53307.52,22271.52,0,0,0,0,False,,False,2,1,False,2025-07-17,2025-07-30,bureau_v1
6413,5060,,65b2f967a4f3b64e,2025-07-20 18:13:01,1946,M,K0C,AB,671,1,0,0,1,0,0,41.52,67.31,32028.96,78572.99,1,1,0,0,False,,False,3,3,True,2025-07-02,2025-07-20,bureau_v1
6414,8058,a084625ed8f6baa8,d220488ff64c8506,2025-07-14 11:57:22,1975,F,A8L,YT,844,1,1,3,4,0,0,29.44,75.0,11535.88,26816.8,2,0,1,0,False,,False,0,1,False,2025-07-01,2025-07-18,bureau_v1
6415,4872,ee0df0eb2f0ce06e,e41c698c6f89d8b8,2025-04-12 18:20:33,1988,M,B6P,YT,573,1,0,10,6,3,2,38.56,134.76,17855.73,34214.32,0,1,0,0,False,,False,0,0,False,2025-04-03,2025-04-12,bureau_v1
6416,5302,47b812f8846bced8,f46db34a75c1656f,2025-03-14 11:15:00,1990,M,P7S,QC,649,0,0,6,5,2,1,0.0,37.81,206552.74,15340.04,1,0,0,0,False,,False,2,0,False,2025-03-08,2025-03-18,bureau_v1
6417,4855,6f7f0e8a8828eabe,789ee4e730721594,2025-06-03 11:32:04,1970,M,N2E,QC,717,2,2,3,3,0,0,28.47,54.1,53783.56,13295.48,2,0,0,0,False,,False,4,1,False,2025-05-13,2025-06-03,bureau_v1
6418,6699,,7a2ee091afae7bd5,2025-01-15 15:11:29,1950,M,M5J,NB,620,1,1,8,4,3,1,22.05,38.76,17252.42,11875.72,3,0,0,0,False,,False,0,0,False,2025-01-14,2025-01-18,bureau_v1
6419,7562,,8c454fcd4e16f1cf,2025-07-29 18:52:36,1991,F,N9Y,QC,739,3,1,5,6,2,0,67.5,67.5,117266.56,6370.32,1,0,0,1,False,,False,0,1,False,2025-07-17,2025-08-01,bureau_v1
6420,3664,ea4f556a9e409444,ca81a02d56146c1e,2025-03-26 15:59:29,1985,F,B5B,PE,667,1,1,3,2,1,1,20.9,105.89,10020.48,13021.79,0,0,0,0,False,,False,0,2,False,2025-03-05,2025-03-28,bureau_v1
6421,5302,47b812f8846bced8,f46db34a75c1656f,2025-03-23 18:07:45,1990,M,P7S,QC,748,2,0,7,8,1,1,22.2,90.46,8123.84,19993.56,0,0,0,0,False,,False,2,0,False,2025-03-05,2025-03-26,bureau_v1
6422,4444,86e1de2517b50fd6,f32c1bf5d775bd49,2025-04-28 12:25:01,1971,F,X8A,PE,663,0,0,7,6,0,1,29.9,80.58,12982.1,949.46,1,0,1,0,False,,False,2,1,False,2025-03-31,2025-05-02,bureau_v1
6423,5912,,47d3f11a9764d839,2025-07-07 13:41:05,1975,M,L3H,NU,655,1,1,10,6,3,1,31.46,53.15,20843.78,78572.22,0,0,1,0,False,,False,0,0,False,2025-06-27,2025-07-07,bureau_v1
6424,7401,8f0b718ad730bf23,bf4c16c25e9746b5,2025-03-17 09:29:20,1946,F,L2V,NT,497,3,1,7,5,4,0,98.6,98.6,19581.6,3588.69,0,0,0,0,False,,False,0,0,False,2025-02-16,2025-03-19,bureau_v1
6425,8857,9cd8fd534d6b079b,bf78d268747e1c62,2025-06-12 10:37:35,1950,F,J1T,QC,587,1,0,12,7,7,0,71.36,137.94,17710.49,17127.34,1,1,0,0,False,,False,2,2,False,2025-06-04,2025-06-17,bureau_v1
6426,2850,cca58cc41f19c36e,82996096e58a014a,2025-05-01 19:12:25,1960,M,G4H,NB,712,0,0,3,1,4,1,12.42,90.13,140967.15,5560.31,0,0,0,0,False,,False,1,1,False,2025-04-22,2025-05-03,bureau_v1
6427,2450,6f19ce5332f09aaa,5cff01c431a7b4ad,2025-04-08 10:44:41,1991,F,A0J,SK,707,2,0,1,0,3,0,24.53,39.65,51289.3,14039.0,0,0,0,0,False,,False,0,2,True,2025-03-16,2025-04-14,bureau_v1
6428,7009,,b9e64bba684342a7,2025-06-26 15:12:01,1962,M,S8V,YT,496,1,1,8,4,4,0,60.58,60.58,18819.98,5701.02,0,0,0,0,False,,False,1,0,False,2025-06-25,2025-06-26,bureau_v1
6429,6669,ea82d97ca4b2e2ab,fad5b135b51c0ff3,2025-07-09 18:23:31,1999,M,R7C,SK,700,2,1,1,2,0,0,72.04,72.42,8514.18,37370.26,1,0,0,0,False,,False,2,0,True,2025-07-08,2025-07-15,bureau_v1
6430,6976,10353774bf809001,f2676bc92ea9252e,2025-07-12 18:26:51,1950,M,X2H,BC,676,1,0,7,6,1,2,56.5,56.5,21221.36,135364.72,1,2,0,0,False,,False,1,0,False,2025-06-24,2025-07-15,bureau_v1
6431,955,6e6c97c338dcc3ee,c20a475fc78a7784,2025-01-01 13:48:57,1957,M,H5B,NS,594,1,0,3,3,0,1,112.64,112.64,40398.6,21650.13,0,1,0,0,False,,False,0,2,False,2024-12-29,2025-01-07,bureau_v1
6432,6822,ce5cfaa3e6f59c06,d15437704419fda7,2025-05-08 15:44:40,1950,M,N4Y,YT,570,1,1,3,3,2,1,62.61,62.61,80880.04,13934.42,2,1,0,0,False,,False,0,1,False,2025-04-09,2025-05-10,bureau_v1
6433,2287,2f91deb3e43e8e8b,52c93096c5a3e486,2025-05-02 09:33:32,1961,M,T8H,NB,717,1,0,1,3,0,0,49.82,49.82,27668.94,24215.33,0,0,0,0,False,,False,1,1,True,2025-04-30,2025-05-02,bureau_v1
6434,8833,,ea9924e978493861,2025-03-29 18:13:23,1997,M,J4T,NU,672,0,0,2,1,1,0,84.94,84.94,78796.59,32537.24,0,0,0,0,False,,True,2,1,False,2025-03-06,2025-03-31,bureau_v1
6435,3192,15a3b69f29e43cfa,4fe97345242e1be8,2025-07-06 16:56:12,1977,M,Y3B,MB,856,0,0,3,2,1,1,68.06,68.06,22273.5,2601.54,0,1,0,0,False,,False,1,1,False,2025-06-26,2025-07-09,bureau_v1
6436,5183,,2dac06a36cf98db4,2025-06-25 18:07:30,1955,M,T1M,NB,742,0,0,12,9,4,1,63.08,76.64,18358.41,13479.78,2,1,0,0,False,,False,0,0,False,2025-06-04,2025-06-26,bureau_v1
6437,8445,810990dc557c3d5b,fd391b7e42f44025,2025-05-13 16:40:01,1957,F,C3M,YT,681,2,1,5,3,2,1,9.0,84.88,33185.02,1961.92,0,0,0,0,False,,False,2,0,False,2025-05-08,2025-05-15,bureau_v1
6438,6965,b64f114a7e592f3b,7484e3eddaad9d5d,2025-04-20 12:38:45,1964,F,P0L,NB,708,1,1,4,4,1,0,65.28,146.13,17395.74,29099.86,0,0,0,1,False,,False,1,0,False,2025-03-25,2025-04-20,bureau_v1
6439,8762,3721ec95113517dd,3e12c461dffce867,2025-08-05 10:58:03,1971,F,J8M,SK,714,4,1,7,4,2,1,39.81,73.02,42611.47,62644.52,0,0,0,0,False,,False,0,1,False,2025-07-13,2025-08-09,bureau_v1
6440,7467,2071fe5425477fd2,3917a38faf60e20c,2025-07-11 13:03:51,1969,M,N6L,NS,723,2,0,6,3,2,2,50.25,50.25,20520.14,6410.48,0,0,0,0,False,,False,2,0,False,2025-06-16,2025-07-12,bureau_v1
6441,1534,f5fe4a75f06795d8,70219f04c331e5e8,2025-07-10 13:24:49,1974,M,P2V,NB,803,0,0,8,5,3,0,60.1,109.14,19785.68,16447.06,0,0,0,0,False,,False,0,0,False,2025-07-01,2025-07-12,bureau_v1
6442,2818,7e6cd5c546e204b0,43c823d90d94984c,2025-06-03 09:33:43,1971,F,R6R,NS,788,1,0,7,5,3,0,51.36,51.36,10793.53,14742.55,0,1,0,0,False,,False,0,1,False,2025-05-19,2025-06-08,bureau_v1
6443,7281,b26efe773134f0bc,ba29144f81cd8f1a,2025-03-14 19:23:03,1976,M,L6C,NS,719,4,0,3,3,0,1,23.09,23.09,23926.65,6282.0,2,0,0,0,False,,False,1,0,False,2025-03-06,2025-03-19,bureau_v1
6444,525,2868d5ba9e5c10bf,ee0754f640f51a5b,2025-04-16 09:10:25,1952,M,C8R,PE,730,3,1,4,3,1,0,44.28,44.28,83306.38,7087.71,1,1,0,0,False,,False,1,1,False,2025-04-12,2025-04-20,bureau_v1
6445,7718,222fe99a86f38522,082b13909245394e,2025-06-26 15:45:00,1983,M,B0J,YT,686,3,1,9,6,1,3,6.53,121.17,43386.24,7162.48,1,1,1,0,False,,False,0,1,False,2025-06-21,2025-06-26,bureau_v1
6446,7088,b93fe763e52b5cf5,3b3177de400521e4,2025-05-03 19:16:24,2000,F,Y1M,BC,682,1,0,10,8,2,1,35.56,74.4,34262.3,45169.84,0,0,0,0,False,,False,2,1,False,2025-04-08,2025-05-03,bureau_v1
6447,7433,c473e35a8b332413,d68f460031831cad,2025-03-02 18:32:54,2000,M,M2L,NB,602,3,2,5,4,2,2,81.49,81.49,56135.5,52021.06,3,1,0,0,False,,False,1,0,False,2025-02-17,2025-03-06,bureau_v1
6448,8176,4970a3645bbf88a4,b03d40e09d7da35a,2025-01-10 13:09:32,1959,M,T1S,NS,758,0,0,5,4,2,0,0.94,45.41,24457.07,2631.96,1,0,0,0,False,,False,1,0,False,2024-12-24,2025-01-14,bureau_v1
6449,4865,4f434bb9ec65a543,1580f107b0e8c526,2025-01-22 16:03:16,1995,F,Y2C,NU,606,3,1,5,4,1,0,47.97,124.29,58193.39,10345.51,0,0,0,0,False,,False,0,2,False,2024-12-28,2025-01-22,bureau_v1
6450,8857,9cd8fd534d6b079b,bf78d268747e1c62,2025-02-01 19:09:45,1950,F,J1T,QC,693,2,1,11,8,2,1,12.86,16.7,113886.64,62625.4,0,0,0,0,False,,False,0,1,False,2025-01-24,2025-02-02,bureau_v1
6451,3254,5948cc8bf52a24b3,d67117b777c58273,2025-03-02 16:33:02,1962,F,M0V,BC,740,2,2,6,4,2,1,33.19,86.3,36380.85,8354.76,1,0,1,0,False,,False,2,0,False,2025-02-10,2025-03-08,bureau_v1
6452,7846,85c57d51851fa589,a23542be8492ce14,2025-02-11 09:44:01,1953,M,H0B,NU,675,0,0,0,1,0,0,0.0,55.13,43185.79,1744.25,0,0,0,0,False,,False,2,1,True,2025-02-03,2025-02-12,bureau_v1
6453,3077,37684aea075ce367,2ffaf636f1681b56,2025-01-22 15:52:22,1947,F,Y9G,ON,667,1,0,2,3,1,0,33.68,53.5,4838.84,10460.23,1,0,0,0,False,,False,2,2,False,2025-01-01,2025-01-24,bureau_v1
6454,3012,cc5d39dcc373c120,a58ced57149c0054,2025-06-19 11:15:20,1952,M,A3H,MB,590,4,1,4,3,1,1,40.21,40.21,13751.94,4929.28,0,0,0,0,False,,False,1,0,False,2025-05-28,2025-06-24,bureau_v1
6455,7572,,978b68923e6d7310,2025-05-03 14:20:14,2003,M,X6J,PE,756,3,2,5,2,3,1,61.28,61.28,129795.41,958.65,0,1,0,1,False,,False,2,1,False,2025-04-21,2025-05-03,bureau_v1
6456,4549,3408ace002c124f5,21c32be043a9c1f7,2025-01-18 15:03:15,2000,M,S8L,YT,674,0,0,8,2,4,3,41.23,43.1,100223.69,13611.62,0,0,0,0,False,,False,1,1,False,2025-01-01,2025-01-18,bureau_v1
6457,5019,70aceff9a3d02376,cb08b566109218f6,2025-01-27 09:02:57,1994,F,Y5N,YT,784,2,0,4,3,1,3,31.8,35.04,36881.09,6961.49,0,0,0,1,False,,False,1,0,False,2025-01-15,2025-01-28,bureau_v1
6458,1786,e85b48a98a0e14bc,660168e4ae53ba34,2025-05-12 11:30:37,1980,F,K4E,NB,653,2,1,5,2,2,1,108.59,108.59,9303.96,2827.79,1,0,0,0,False,,False,1,3,False,2025-05-01,2025-05-13,bureau_v1
6459,3990,,4dc9ab20892b62ff,2025-07-06 09:15:47,1985,M,N3E,BC,614,1,1,4,4,2,0,76.52,76.52,70293.05,21299.59,0,0,0,0,False,,True,3,3,False,2025-06-14,2025-07-11,bureau_v1
6460,7172,34bb25a3631903d1,c3c56510678e755f,2025-05-17 19:28:28,1974,M,H2V,SK,670,2,0,12,7,4,2,45.39,45.39,8835.09,3936.43,0,1,1,0,False,,False,0,1,False,2025-04-18,2025-05-20,bureau_v1
6461,6291,204be6f15fb131c1,63f8d83f247d428b,2025-04-14 10:40:36,1995,M,P2A,NL,701,0,0,4,3,4,0,32.27,32.27,11937.42,10973.19,1,0,1,0,False,,False,0,0,False,2025-04-01,2025-04-15,bureau_v1
6462,8513,1cb7e1170996791b,ff223b42e746cf55,2025-07-14 11:29:37,1950,F,J2T,NT,630,1,1,7,4,2,1,26.7,45.51,91140.03,11951.76,1,0,0,0,False,,False,2,0,False,2025-07-09,2025-07-18,bureau_v1
6463,2314,c566d2ada271356b,68dc1e36307c3a67,2025-05-16 15:58:37,2000,F,C4A,BC,803,3,2,2,2,2,0,67.71,89.23,300000.0,8274.25,2,0,0,0,False,,False,0,2,False,2025-05-10,2025-05-20,bureau_v1
6464,7089,,83cd383a322e69c6,2025-04-13 14:51:38,1948,F,A9S,QC,630,1,0,3,2,1,1,60.67,60.67,21785.63,4356.24,0,1,0,0,False,,False,2,1,False,2025-04-03,2025-04-13,bureau_v1
6465,448,2adcbde15641dc74,e7dfa8e7d84ba4f4,2025-06-23 09:30:58,1985,F,T0G,NT,679,0,0,5,4,2,0,35.72,35.72,81753.14,2478.25,1,0,0,0,False,,False,1,1,False,2025-06-12,2025-06-26,bureau_v1
6466,7743,,696ce368fd16c444,2025-04-08 14:49:24,1974,F,P1V,BC,663,0,0,4,3,2,0,44.3,44.3,59739.56,9174.7,0,1,0,0,False,,False,0,2,False,2025-03-18,2025-04-12,bureau_v1
6467,6030,a20ea9e885c10326,512636242559f688,2025-02-18 14:23:42,1982,F,A2K,NL,534,0,0,6,6,3,0,56.77,163.62,27873.08,5450.69,0,0,0,0,False,,False,0,0,False,2025-02-04,2025-02-22,bureau_v1
6468,3150,8e869feec33c3a18,223deac1e350f5b5,2025-08-02 17:25:45,1958,F,E0X,QC,601,3,0,5,2,2,2,41.39,133.43,12561.31,2118.5,1,0,0,0,False,,False,1,1,False,2025-08-01,2025-08-07,bureau_v1
6469,4193,9e2dc521e27f1dc8,45d2383573834ca2,2025-06-21 13:52:50,1968,F,P3X,NS,615,2,1,4,1,3,0,26.21,89.73,64528.59,27773.47,2,1,0,0,False,,False,1,1,False,2025-06-16,2025-06-24,bureau_v1
6470,8568,ed2fc41e2dbd184f,24d53ff40ca4a1b7,2025-05-10 09:15:50,1959,M,N9N,QC,597,0,0,0,2,0,0,56.5,57.6,130782.17,18922.76,2,0,1,0,False,,False,2,3,True,2025-05-06,2025-05-12,bureau_v1
6471,4424,46cc268c70572ad6,949d163062460a99,2025-02-28 10:33:09,1978,M,M4E,NL,640,0,0,3,4,1,0,40.5,40.5,32760.5,3717.25,1,0,0,0,False,,False,0,1,False,2025-02-03,2025-03-02,bureau_v1
6472,6231,f978ed5f7005e429,11c286df806c9bd9,2025-04-07 11:54:20,1994,F,B1E,NS,577,1,1,8,6,3,1,59.84,59.84,2262.68,27460.04,0,1,0,0,False,,False,0,0,True,2025-03-31,2025-04-09,bureau_v1
6473,200,73f8ef984544067f,c6e619045d7efbb0,2025-06-20 17:53:23,1972,F,E0N,NL,784,2,1,2,1,2,1,54.52,66.93,27396.15,5207.22,0,0,0,0,False,,False,1,0,False,2025-06-02,2025-06-26,bureau_v1
6474,2722,06ae8d7d6cac0360,0ef861408556817a,2025-05-20 11:38:57,1949,F,R5R,BC,714,2,2,6,3,3,1,28.46,105.22,77461.08,11093.67,1,1,0,1,False,,False,1,2,False,2025-05-13,2025-05-24,bureau_v1
6475,3792,6faf5f46bdb9ecdf,db3623389a59d10e,2025-05-27 12:48:20,1999,F,C6X,NL,636,1,0,4,1,3,1,23.7,73.21,100465.73,18303.58,1,1,0,0,False,,False,2,0,False,2025-05-11,2025-05-27,bureau_v1
6476,6208,25696934fa6b208b,771f317060119be3,2025-05-05 17:34:56,1973,M,N7M,MB,698,1,0,0,0,1,1,50.45,50.45,6932.27,16686.46,1,0,0,0,False,,False,2,1,True,2025-05-02,2025-05-06,bureau_v1
6477,7976,c84f5e0427da463c,5388c090a80c5d26,2025-07-07 14:32:24,1988,F,S0C,NT,732,1,0,4,0,4,2,33.32,81.81,50157.24,13920.72,1,0,0,0,False,,False,0,1,False,2025-07-06,2025-07-13,bureau_v1
6478,7060,ee606d6748312047,1a8eb647fc5f2489,2025-01-07 13:28:50,1996,X,M1X,NU,561,1,1,4,3,2,0,79.86,79.86,22263.33,44568.79,0,0,0,0,False,,False,0,0,False,2024-12-25,2025-01-07,bureau_v1
6479,7263,2b36b321d251e566,a98ae79104ad2f7e,2025-05-30 09:11:20,1951,M,V4N,ON,675,2,1,3,2,1,0,66.21,66.21,146998.64,11039.15,3,0,0,0,False,,False,2,1,False,2025-05-19,2025-06-05,bureau_v1
6480,5485,6cc2eee740536bf9,1c11c902c240cb37,2025-03-28 09:05:19,1966,M,L0V,PE,618,1,0,3,1,5,0,73.61,73.61,24465.24,55298.27,0,0,0,0,False,,False,0,1,False,2025-03-12,2025-03-29,bureau_v1
6481,383,937046f7b596d34d,d375c3805feeb1fe,2025-06-08 18:52:38,1959,F,K3S,NT,586,1,1,0,1,0,1,109.58,109.58,191956.64,14002.12,0,0,0,0,False,,False,1,1,True,2025-05-10,2025-06-14,bureau_v1
6482,2954,4a6b6bac85818a52,3ada77f48bfd2ae6,2025-07-01 10:06:11,2001,F,J5Y,NB,729,1,1,8,4,4,2,35.99,35.99,21506.29,3751.97,2,0,0,0,False,,False,1,1,False,2025-06-26,2025-07-01,bureau_v1
6483,7538,5872cad6e22d50a1,64ab7be07c73fa75,2025-04-01 16:58:04,1949,M,S6T,NL,745,1,1,3,4,1,1,108.22,108.22,103132.63,11069.64,0,0,0,0,False,,False,2,0,False,2025-03-03,2025-04-07,bureau_v1
6484,5956,,1a95d08f08e1e134,2025-06-17 18:50:57,1985,M,S0N,NU,693,0,0,4,4,0,0,100.76,119.72,26715.15,4502.78,2,1,0,0,False,,False,2,1,False,2025-06-04,2025-06-18,bureau_v1
6485,2195,,382ac19f32ded575,2025-03-17 11:44:43,1991,M,E3N,NS,633,3,1,12,9,2,1,1.18,28.3,13223.15,15048.86,0,0,0,0,False,,False,1,1,False,2025-02-18,2025-03-22,bureau_v1
6486,689,ef7657f6916d58ff,d66229f0e8a204af,2025-03-16 09:37:18,2004,M,V7J,PE,604,0,0,9,3,5,1,79.46,102.08,6947.33,36551.07,0,0,1,0,False,,False,0,2,False,2025-03-01,2025-03-21,bureau_v1
6487,6624,9ba902539b2ce121,4dafb2e1afed7772,2025-02-27 13:46:54,1961,F,P0J,NU,822,1,0,10,8,2,1,44.97,44.97,32100.74,5949.16,0,0,0,0,False,,False,0,0,False,2025-02-23,2025-02-28,bureau_v1
